,Year,Team,Name,Salary,Prev_Salary
3777,2018,HEROES,김혜성,2900,2700
3778,2017,HEROES,김혜성,2700,
3779,2002,DOOSAN,김호,4600,3600
3780,2001,DOOSAN,김호,3600,
3781,2017,KIA,김호령,9500,6000
3782,2024,KIA,김호령,9000,7000
3783,2021,KIA,김호령,8500,8500
3784,2020,KIA,김호령,8500,9500
3785,2025,KIA,김호령,8000,9000
3786,2023,KIA,김호령,7000,6000
3787,2022,KIA,김호령,6000,8500
3788,2016,KIA,김호령,6000,2700
3789,2015,KIA,김호령,2700,
3790,2017,NC,김호민,2700,
3791,2017,HEROES,김호연,2400,
3792,2022,LG,김호은,4000,5000
3793,2021,LG,김호은,5000,2700
3794,2020,LG,김호은,2700,2700
3795,2016,LG,김호은,2700,
3796,2023,SAMSUNG,김호재,5600,7000
3797,2022,SAMSUNG,김호재,7000,6000
3798,2021,SAMSUNG,김호재,6000,4000
3799,2020,SAMSUNG,김호재,4000,3000
3800,2019,SAMSUNG,김호재,3000,2800
3801,2018,SAMSUNG,김호재,2800,
3802,2025,DOOSAN,김호준,3300,3100
3803,2024,DOOSAN,김호준,3100,3000
3804,2023,DOOSAN,김호준,3000,2700
3805,2020,DOOSAN,김호준,2700,2700
3806,2019,DOOSAN,김호준,2700,2700
3807,2019,DOOSAN,김호준,2700,-
3808,2018,DOOSAN,김호준,2700,2700
3809,2018,LOTTE,김호준,-,2700
3810,2016,LOTTE,김호준,2700,-
3811,2015,LOTTE,김호준,-,
3812,2025,SAMSUNG,김호진,3250,3000
3813,2024,SAMSUNG,김호진,3000,
3814,2017,HEROES,김홍빈,2700,-
3815,2016,HEROES,김홍빈,-,
3816,2003,HANWHA,김홍집,3700,3700
3817,2002,HANWHA,김홍집,3700,4600
3818,2001,HANWHA,김홍집,4600,
3819,2008,LG,김회권,2200,2200
3820,2007,LG,김회권,2200,2000
3821,2005,LG,김회권,2000,
3822,2009,HANWHA,김회권,2200,2200
3823,2020,HANWHA,김회성,6500,6500
3824,2019,HANWHA,김회성,6500,5800
3825,2018,HANWHA,김회성,5800,5500
3826,2017,HANWHA,김회성,5500,5500
3827,2016,HANWHA,김회성,5500,4000
3828,2015,HANWHA,김회성,4000,3400
3829,2014,HANWHA,김회성,3400,2400
3830,2011,HANWHA,김회성,2400,2400
3831,2010,HANWHA,김회성,2400,
3832,2011,SAMSUNG,김효남,3000,2600
3833,2010,SAMSUNG,김효남,2600,
3834,2013,LG,김효남,3200,3000
3835,2015,LOTTE,김훈호,2700,
3836,2025,NC,김휘건,3000,3000
3837,2024,NC,김휘건,3000,
3838,2008,LOTTE,김휘곤,2000,-
3839,2003,LOTTE,김휘곤,-,
3840,2025,NC,김휘집,17500,11000
3841,2024,NC,김휘집,11000,7400
3842,2023,HEROES,김휘집,7400,3900
3843,2022,HEROES,김휘집,3900,3000
3844,2021,HEROES,김휘집,3000,
3845,2001,SK/SSG,김희걸,-,
3846,2015,SAMSUNG,김희석,2800,2400
3847,2014,SAMSUNG,김희석,2400,
3848,2018,NC,김희원,2800,
3849,2019,LOTTE,나경민,5500,5800
3850,2018,LOTTE,나경민,5800,3600
3851,2017,LOTTE,나경민,3600,2700
3852,2016,LOTTE,나경민,2700,
3853,2016,LG,나규호,2400,
3854,2025,LOTTE,나균안,12000,17000
3855,2024,LOTTE,나균안,17000,10900
3856,2023,LOTTE,나균안,10900,5800
3857,2022,LOTTE,나균안,5800,4300
3858,2021,LOTTE,나균안,4300,4300
3859,2020,LOTTE,나균안,4300,
3860,2022,KIA,나성범,200000,78000
3861,2025,KIA,나성범,80000,80000
3862,2024,KIA,나성범,80000,80000
3863,2023,KIA,나성범,80000,200000
3864,2021,NC,나성범,78000,50000
3865,2020,NC,나성범,50000,55000
3866,2019,NC,나성범,55000,43000
3867,2018,NC,나성범,43000,35000
3868,2017,NC,나성범,35000,30000
3869,2016,NC,나성범,30000,22000
3870,2015,NC,나성범,22000,7500
3871,2014,NC,나성범,7500,4000
3872,2013,NC,나성범,4000,
3873,2017,SAMSUNG,나성용,3900,3700
3874,2016,SAMSUNG,나성용,3700,2700
3875,2015,LG,나성용,2700,
3876,2020,SK/SSG,나세원,2700,-
3877,2016,SK/SSG,나세원,-,-
3878,2015,SK/SSG,나세원,-,2700
3879,2014,SK/SSG,나세원,2700,
3880,2025,LOTTE,나승엽,12000,4000
3881,2024,LOTTE,나승엽,4000,4000
3882,2022,LOTTE,나승엽,4000,3000
3883,2021,LOTTE,나승엽,3000,
3884,2015,LOTTE,나승현,3000,3200
3885,2014,LOTTE,나승현,3200,5500
3886,2010,LOTTE,나승현,5500,5500
3887,2009,LOTTE,나승현,5500,5000
3888,2008,LOTTE,나승현,5000,5000
3889,2007,LOTTE,나승현,5000,2000
3890,2006,LOTTE,나승현,2000,
3891,2025,KIA,나연우,3000,
3892,2023,KIA,나용기,3000,3000
3893,2022,KIA,나용기,3000,2700
3894,2019,KIA,나용기,2700,
3895,2023,LOTTE,나원탁,3400,3100
3896,2022,LOTTE,나원탁,3100,3000
3897,2021,LOTTE,나원탁,3000,3000
3898,2020,LOTTE,나원탁,3000,2800
3899,2018,LOTTE,나원탁,2800,2700
3900,2017,SAMSUNG,나원탁,2700,
3901,2019,LOTTE,나종덕,4300,2800
3902,2018,LOTTE,나종덕,2800,2700
3903,2017,LOTTE,나종덕,2700,
3904,2020,KIA,나주환,12000,32000
3905,2021,KIA,나주환,10000,12000
3906,2006,DOOSAN,나주환,5300,3300
3907,2005,DOOSAN,나주환,3300,2600
3908,2004,DOOSAN,나주환,2600,
3909,2019,SK/SSG,나주환,32000,30000
3910,2018,SK/SSG,나주환,30000,15000
3911,2017,SK/SSG,나주환,15000,20000
3912,2016,SK/SSG,나주환,20000,20000
3913,2015,SK/SSG,나주환,20000,20000
3914,2014,SK/SSG,나주환,20000,17000
3915,2013,SK/SSG,나주환,17000,17000
3916,2010,SK/SSG,나주환,17000,12000
3917,2009,SK/SSG,나주환,12000,8700
3918,2008,SK/SSG,나주환,8700,5300
3919,2007,SK/SSG,나주환,5300,5300
3920,2020,KIA,나지완,60000,60000
3921,2019,KIA,나지완,60000,60000
3922,2018,KIA,나지완,60000,60000
3923,2017,KIA,나지완,60000,20000
3924,2021,KIA,나지완,40000,60000
3925,2015,KIA,나지완,25000,20000
3926,2016,KIA,나지완,20000,25000
3927,2014,KIA,나지완,20000,15000
3928,2022,KIA,나지완,15000,40000
3929,2013,KIA,나지완,15000,12500
3930,2012,KIA,나지완,12500,9000
3931,2010,KIA,나지완,10000,3800
3932,2011,KIA,나지완,9000,10000
3933,2009,KIA,나지완,3800,
3934,2018,DOOSAN,남경호,2700,2800
3935,2017,DOOSAN,남경호,2800,3000
3936,2016,DOOSAN,남경호,3000,2700
3937,2015,DOOSAN,남경호,2700,
3938,2001,SAMSUNG,남기헌,2300,
3939,2016,SAMSUNG,남기효,2700,
3940,2018,SK/SSG,남윤성,2800,2700
3941,2017,SK/SSG,남윤성,2700,
3942,2024,DOOSAN,남율,3000,3000
3943,2023,DOOSAN,남율,3000,
3944,2021,KIA,남재현,3200,3100
3945,2020,KIA,남재현,3100,2700
3946,2017,KIA,남재현,2700,2700
3947,2016,KIA,남재현,2700,
3948,2024,HANWHA,남지민,4000,4300
3949,2023,HANWHA,남지민,4300,3300
3950,2022,HANWHA,남지민,3300,3000
3951,2021,HANWHA,남지민,3000,2700
3952,2020,HANWHA,남지민,2700,
3953,2021,SK/SSG,남태혁,3000,3000
3954,2020,SK/SSG,남태혁,3000,3300
3955,2019,SK/SSG,남태혁,3300,3300
3956,2018,KT,남태혁,3300,3000
3957,2017,KT,남태혁,3000,2700
3958,2016,KT,남태혁,2700,
3959,2023,KIA,남하준,3500,3300
3960,2022,KIA,남하준,3300,
3961,2025,DOOSAN,남호,3500,3500
3962,2022,DOOSAN,남호,3500,3300
3963,2021,DOOSAN,남호,3300,2700
3964,2020,LG,남호,2700,2700
3965,2019,LG,남호,2700,
3966,2023,SAMSUNG,노건우,4800,
3967,2015,DOOSAN,노경은,20000,28000
3968,2014,DOOSAN,노경은,28000,16000
3969,2013,DOOSAN,노경은,16000,5500
3970,2012,DOOSAN,노경은,5500,2900
3971,2011,DOOSAN,노경은,2900,3000
3972,2010,DOOSAN,노경은,3000,3200
3973,2009,DOOSAN,노경은,3200,3700
3974,2008,DOOSAN,노경은,3700,3000
3975,2007,DOOSAN,노경은,3000,2400
3976,2004,DOOSAN,노경은,2400,2000
3977,2003,DOOSAN,노경은,2000,
3978,2021,LOTTE,노경은,20000,20000
3979,2020,LOTTE,노경은,20000,10000
3980,2018,LOTTE,노경은,10000,16000
3981,2017,LOTTE,노경은,16000,20000
3982,2016,LOTTE,노경은,20000,20000
3983,2025,SK/SSG,노경은,40000,35000
3984,2024,SK/SSG,노경은,35000,17000
3985,2023,SK/SSG,노경은,17000,10000
3986,2022,SK/SSG,노경은,10000,20000
3987,2018,KIA,노관현,3000,2700
3988,2017,KIA,노관현,2700,2700
3989,2016,SK/SSG,노관현,2700,
3990,2007,HYUNDAI,노병오,2900,3100
3991,2006,HYUNDAI,노병오,3100,3000
3992,2005,HYUNDAI,노병오,3000,3500
3993,2003,SAMSUNG,노병오,3500,-
3994,2002,SAMSUNG,노병오,-,
3995,2018,NC,노병훈,2700,
3996,2022,NC,노상혁,3000,2700
3997,2020,NC,노상혁,2700,
3998,2023,HANWHA,노석진,3000,3000
3999,2022,HANWHA,노석진,3000,
4000,2022,SAMSUNG,노성호,5800,7000
4001,2021,SAMSUNG,노성호,7000,4000
4002,2020,SAMSUNG,노성호,4000,4000
4003,2019,NC,노성호,4000,4500
4004,2018,NC,노성호,4500,5500
4005,2015,NC,노성호,5500,4300
4006,2014,NC,노성호,4300,2600
4007,2013,NC,노성호,2600,
4008,2016,KIA,노수광,3000,2700
4009,2015,KIA,노수광,2700,2400
4010,2019,SK/SSG,노수광,26500,13000
4011,2018,SK/SSG,노수광,13000,6800
4012,2017,SK/SSG,노수광,6800,3000
4013,2023,HANWHA,노수광,10900,12840
4014,2022,HANWHA,노수광,12840,17300
4015,2021,HANWHA,노수광,17300,21000
4016,2020,HANWHA,노수광,21000,26500
4017,2014,HANWHA,노수광,2400,
4018,2001,HYUNDAI,노승욱,1800,
4019,2006,LOTTE,노승욱,4000,4000
4020,2005,LOTTE,노승욱,4000,4300
4021,2004,LOTTE,노승욱,4300,2500
4022,2003,LOTTE,노승욱,2500,1800
4023,2002,LOTTE,노승욱,1800,1800
4024,2012,SAMSUNG,노승현,-,
4025,2025,HANWHA,노시환,33000,35000
4026,2024,HANWHA,노시환,35000,13100
4027,2023,HANWHA,노시환,13100,12000
4028,2022,HANWHA,노시환,12000,6000
4029,2021,HANWHA,노시환,6000,3300
4030,2020,HANWHA,노시환,3300,2700
4031,2019,HANWHA,노시환,2700,
4032,2023,NC,노시훈,3000,3000
4033,2022,NC,노시훈,3000,3000
4034,2021,NC,노시훈,3000,2700
4035,2020,NC,노시훈,2700,2700
4036,2019,NC,노시훈,2700,
4037,2024,HEROES,노운현,3000,3100
4038,2023,HEROES,노운현,3100,3000
4039,2022,HEROES,노운현,3000,
4040,2016,DOOSAN,노유성,2700,
4041,2018,HEROES,노윤상,2700,
4042,2006,LOTTE,노장진,30000,28000
4043,2005,LOTTE,노장진,28000,20500
4044,2004,LOTTE,노장진,20500,20500
4045,2003,SAMSUNG,노장진,20500,9000
4046,2002,SAMSUNG,노장진,9000,7000
4047,2001,SAMSUNG,노장진,7000,
4048,2015,SAMSUNG,노진용,2900,2600
4049,2014,SAMSUNG,노진용,2600,
4050,2025,LOTTE,노진혁,70000,60000
4051,2024,LOTTE,노진혁,60000,50000
4052,2023,LOTTE,노진혁,50000,23000
4053,2022,NC,노진혁,23000,23000
4054,2021,NC,노진혁,23000,14000
4055,2020,NC,노진혁,14000,10000
4056,2019,NC,노진혁,10000,4300
4057,2018,NC,노진혁,4300,4300
4058,2016,NC,노진혁,4300,4300
4059,2015,NC,노진혁,4300,4800
4060,2014,NC,노진혁,4800,2400
4061,2013,NC,노진혁,2400,
4062,2021,HANWHA,노태형,3400,2700
4063,2020,HANWHA,노태형,2700,2400
4064,2014,HANWHA,노태형,2400,
4065,2020,NC,노학준,2700,
4066,2007,HYUNDAI,노환수,2500,3000
4067,2006,HYUNDAI,노환수,3000,2000
4068,2005,HYUNDAI,노환수,2000,-
4069,2004,HYUNDAI,노환수,-,-
4070,2003,HYUNDAI,노환수,-,
4071,2014,HEROES,노환수,3000,4400
4072,2009,HEROES,노환수,4400,3300
4073,2008,HEROES,노환수,3300,2500
4074,2025,SK/SSG,도재현,3000,
4075,2025,NC,도태훈,8000,8000
4076,2024,NC,도태훈,8000,5000
4077,2023,NC,도태훈,5000,4000
4078,2022,NC,도태훈,4000,3200
4079,2021,NC,도태훈,3200,3200
4080,2020,NC,도태훈,3200,3000
4081,2018,NC,도태훈,3000,2700
4082,2017,NC,도태훈,2700,2700
4083,2016,NC,도태훈,2700,
4084,2012,SAMSUNG,두영진,2400,
4085,2024,SAMSUNG,류승민,3500,3000
4086,2023,SAMSUNG,류승민,3000,
4087,2022,KIA,류승현,4000,3600
4088,2019,KIA,류승현,3600,2900
4089,2018,KIA,류승현,2900,2800
4090,2017,KIA,류승현,2800,2700
4091,2016,KIA,류승현,2700,
4092,2022,LG,류원석,4000,3300
4093,2021,LG,류원석,3300,3000
4094,2020,LG,류원석,3000,2700
4095,2019,LG,류원석,2700,
4096,2023,HANWHA,류원석,3500,4000
4097,2015,KIA,류은재,3000,2800
4098,2014,KIA,류은재,2800,
4099,2018,NC,류재인,2700,2700
4100,2017,NC,류재인,2700,
4101,2019,LG,류제국,10000,29000
4102,2018,LG,류제국,29000,35000
4103,2017,LG,류제국,35000,18000
4104,2016,LG,류제국,18000,23000
4105,2015,LG,류제국,23000,18000
4106,2014,LG,류제국,18000,10000
4107,2013,LG,류제국,10000,
4108,2022,KIA,류지혁,10500,10000
4109,2020,KIA,류지혁,10500,12500
4110,2021,KIA,류지혁,10000,10500
4111,2019,DOOSAN,류지혁,12500,9500
4112,2018,DOOSAN,류지혁,9500,5700
4113,2017,DOOSAN,류지혁,5700,3000
4114,2016,DOOSAN,류지혁,3000,2800
4115,2015,DOOSAN,류지혁,2800,
4116,2025,SAMSUNG,류지혁,60000,20000
4117,2024,SAMSUNG,류지혁,20000,15500
4118,2023,SAMSUNG,류지혁,15500,10500
4119,2004,LG,류지현,23000,23000
4120,2003,LG,류지현,23000,22000
4121,2002,LG,류지현,22000,20000
4122,2001,LG,류지현,20000,
4123,2025,NC,류진욱,13500,16500
4124,2024,NC,류진욱,16500,7500
4125,2023,NC,류진욱,7500,7500
4126,2022,NC,류진욱,7500,3000
4127,2021,NC,류진욱,3000,2700
4128,2020,NC,류진욱,2700,2700
4129,2016,NC,류진욱,2700,2700
4130,2015,NC,류진욱,2700,
4131,2014,LG,류택현,10000,6000
4132,2013,LG,류택현,6000,4500
4133,2012,LG,류택현,4500,13000
4134,2010,LG,류택현,13000,13000
4135,2009,LG,류택현,13000,13000
4136,2008,LG,류택현,13000,6500
4137,2007,LG,류택현,6500,8500
4138,2006,LG,류택현,8500,
4139,2024,SK/SSG,류현곤,3000,3000
4140,2023,SK/SSG,류현곤,3000,
4141,2024,KT,류현인,3100,3000
4142,2023,KT,류현인,3000,
4143,2025,DOOSAN,류현준,3100,3000
4144,2024,DOOSAN,류현준,3000,
4145,2025,HANWHA,류현진,200000,250000
4146,2024,HANWHA,류현진,250000,43000
4147,2012,HANWHA,류현진,43000,40000
4148,2011,HANWHA,류현진,40000,27000
4149,2010,HANWHA,류현진,27000,24000
4150,2009,HANWHA,류현진,24000,18000
4151,2008,HANWHA,류현진,18000,10000
4152,2007,HANWHA,류현진,10000,2000
4153,2006,HANWHA,류현진,2000,
4154,2014,KIA,류현철,2400,
4155,2020,LG,류형우,3200,2700
4156,2019,LG,류형우,2700,2700
4157,2018,LG,류형우,2700,
4158,2025,SK/SSG,류효승,3100,3100
4159,2024,SK/SSG,류효승,3100,3000
4160,2023,SK/SSG,류효승,3000,3000
4161,2021,SK/SSG,류효승,3000,2700
4162,2020,SK/SSG,류효승,2700,
4163,2018,SK/SSG,류효용,3000,2700
4164,2017,SK/SSG,류효용,2700,
4165,2021,KT,류희운,3800,3500
4166,2020,KT,류희운,3500,4500
4167,2019,KT,류희운,4500,4000
4168,2018,KT,류희운,4000,3000
4169,2017,KT,류희운,3000,2700
4170,2016,KT,류희운,2700,
4171,2023,HANWHA,류희운,3300,3300
4172,2022,HANWHA,류희운,3300,3800
4173,2015,NC,마낙길,2700,2600
4174,2014,NC,마낙길,2600,
4175,2007,HYUNDAI,마일영,5600,5600
4176,2004,HYUNDAI,마일영,5600,6100
4177,2003,HYUNDAI,마일영,6100,6100
4178,2002,HYUNDAI,마일영,6100,3300
4179,2001,HYUNDAI,마일영,3300,
4180,2009,HEROES,마일영,11000,5000
4181,2008,HEROES,마일영,5000,5600
4182,2015,HANWHA,마일영,15000,15000
4183,2014,HANWHA,마일영,15000,15000
4184,2013,HANWHA,마일영,15000,10000
4185,2012,HANWHA,마일영,10000,8300
4186,2011,HANWHA,마일영,8300,11000
4187,2010,HANWHA,마일영,11000,11000
4188,2017,HEROES,마정길,20000,20000
4189,2016,HEROES,마정길,20000,14000
4190,2015,HEROES,마정길,14000,8800
4191,2014,HEROES,마정길,8800,
4192,2005,KIA,마해영,40000,40000
4193,2004,KIA,마해영,40000,38000
4194,2008,LOTTE,마해영,5000,40000
4195,2003,SAMSUNG,마해영,38000,20000
4196,2002,SAMSUNG,마해영,20000,15000
4197,2001,SAMSUNG,마해영,15000,
4198,2007,LG,마해영,40000,40000
4199,2006,LG,마해영,40000,40000
4200,2023,SAMSUNG,맹성주,3000,2900
4201,2020,SAMSUNG,맹성주,2900,2700
4202,2018,SAMSUNG,맹성주,2700,
4203,2004,HANWHA,맹진국,1800,-
4204,2003,HANWHA,맹진국,-,
4205,2014,HANWHA,명재철,2500,
4206,2013,SAMSUNG,모상기,3300,3500
4207,2012,SAMSUNG,모상기,3500,2400
4208,2011,SAMSUNG,모상기,2400,2300
4209,2008,SAMSUNG,모상기,2300,
4210,2015,KT,모상기,2700,3300
4211,2012,SK/SSG,모창민,4200,4200
4212,2010,SK/SSG,모창민,4200,3500
4213,2009,SK/SSG,모창민,3500,2000
4214,2008,SK/SSG,모창민,2000,
4215,2021,NC,모창민,30000,30000
4216,2020,NC,모창민,30000,30000
4217,2019,NC,모창민,30000,18500
4218,2018,NC,모창민,18500,11700
4219,2017,NC,모창민,11700,12500
4220,2016,NC,모창민,12500,14000
4221,2015,NC,모창민,14000,8600
4222,2014,NC,모창민,8600,4200
4223,2013,NC,모창민,4200,4200
4224,2025,NC,목지훈,3000,3000
4225,2024,NC,목지훈,3000,3000
4226,2023,NC,목지훈,3000,
4227,2019,KIA,문경찬,5500,3100
4228,2018,KIA,문경찬,3100,2700
4229,2015,KIA,문경찬,2700,
4230,2023,LOTTE,문경찬,7200,9000
4231,2022,LOTTE,문경찬,9000,11500
4232,2021,NC,문경찬,11500,11500
4233,2020,NC,문경찬,11500,5500
4234,2017,SK/SSG,문광은,4500,6000
4235,2016,SK/SSG,문광은,6000,4000
4236,2015,SK/SSG,문광은,4000,2800
4237,2014,SK/SSG,문광은,2800,
4238,2020,LG,문광은,7500,6000
4239,2019,LG,문광은,6000,6000
4240,2018,LG,문광은,6000,4500
4241,2019,LOTTE,문규현,18000,18000
4242,2018,LOTTE,문규현,18000,12000
4243,2017,LOTTE,문규현,12000,9000
4244,2016,LOTTE,문규현,9000,8500
4245,2015,LOTTE,문규현,8500,6800
4246,2014,LOTTE,문규현,6800,9000
4247,2013,LOTTE,문규현,9000,8400
4248,2012,LOTTE,문규현,8400,4200
4249,2011,LOTTE,문규현,4200,2600
4250,2010,LOTTE,문규현,2600,2000
4251,2009,LOTTE,문규현,2000,2200
4252,2008,LOTTE,문규현,2200,2000
4253,2007,LOTTE,문규현,2000,2000
4254,2004,LOTTE,문규현,2000,1900
4255,2003,LOTTE,문규현,1900,1700
4256,2002,LOTTE,문규현,1700,
4257,2003,SAMSUNG,문남열,2700,2500
4258,2002,SAMSUNG,문남열,2500,
4259,2022,DOOSAN,문대원,3200,3100
4260,2021,DOOSAN,문대원,3100,2700
4261,2020,DOOSAN,문대원,2700,2700
4262,2018,DOOSAN,문대원,2700,2700
4263,2017,DOOSAN,문대원,2700,
4264,2014,LOTTE,문동욱,2400,
4265,2021,HANWHA,문동욱,3600,3200
4266,2020,HANWHA,문동욱,3200,2900
4267,2019,HANWHA,문동욱,2900,2900
4268,2018,HANWHA,문동욱,2900,2400
4269,2025,HANWHA,문동주,10000,10000
4270,2024,HANWHA,문동주,10000,3300
4271,2023,HANWHA,문동주,3300,3000
4272,2022,HANWHA,문동주,3000,
4273,2002,LOTTE,문동환,7500,8500
4274,2001,LOTTE,문동환,8500,
4275,2007,HANWHA,문동환,23000,15000
4276,2006,HANWHA,문동환,15000,7500
4277,2005,HANWHA,문동환,7500,6500
4278,2004,HANWHA,문동환,6500,7500
4279,2025,LG,문보경,41000,30000
4280,2024,LG,문보경,30000,17000
4281,2023,LG,문보경,17000,6800
4282,2022,LG,문보경,6800,3000
4283,2021,LG,문보경,3000,2700
4284,2020,LG,문보경,2700,2700
4285,2019,LG,문보경,2700,
4286,2024,NC,문상인,3100,3300
4287,2023,KT,문상인,3300,3200
4288,2022,KT,문상인,3200,3200
4289,2021,KT,문상인,3200,2800
4290,2020,KT,문상인,2800,2700
4291,2018,KT,문상인,2700,
4292,2025,KT,문상준,3100,3100
4293,2023,KT,문상준,3100,3000
4294,2022,KT,문상준,3000,3000
4295,2021,KT,문상준,3000,2700
4296,2020,KT,문상준,2700,
4297,2025,KT,문상철,17000,11000
4298,2024,KT,문상철,11000,5600
4299,2023,KT,문상철,5600,6600
4300,2022,KT,문상철,6600,6000
4301,2021,KT,문상철,6000,4000
4302,2020,KT,문상철,4000,3100
4303,2019,KT,문상철,3100,3600
4304,2016,KT,문상철,3600,3000
4305,2015,KT,문상철,3000,
4306,2020,NC,문석종,2700,2700
4307,2018,NC,문석종,2700,2700
4308,2015,NC,문석종,2700,
4309,2017,SAMSUNG,문선엽,2700,3000
4310,2015,SAMSUNG,문선엽,3000,2700
4311,2014,SAMSUNG,문선엽,2700,
4312,2019,KIA,문선재,6500,7000
4313,2020,KIA,문선재,4500,6500
4314,2021,KIA,문선재,4000,4500
4315,2018,LG,문선재,7000,8000
4316,2017,LG,문선재,8000,6500
4317,2016,LG,문선재,6500,5000
4318,2015,LG,문선재,5000,7500
4319,2014,LG,문선재,7500,2500
4320,2013,LG,문선재,2500,
4321,2025,LG,문성주,18000,20000
4322,2024,LG,문성주,20000,9500
4323,2023,LG,문성주,9500,4200
4324,2022,LG,문성주,4200,3100
4325,2021,LG,문성주,3100,2700
4326,2018,LG,문성주,2700,
4327,2024,HEROES,문성현,7500,7000
4328,2023,HEROES,문성현,7000,3500
4329,2022,HEROES,문성현,3500,4500
4330,2021,HEROES,문성현,4500,4200
4331,2020,HEROES,문성현,4200,5000
4332,2019,HEROES,문성현,5000,8800
4333,2018,HEROES,문성현,8800,11000
4334,2015,HEROES,문성현,11000,8500
4335,2014,HEROES,문성현,8500,
4336,2015,NC,문수호,3000,3300
4337,2014,NC,문수호,3300,
4338,2025,SK/SSG,문승원,80000,18000
4339,2024,SK/SSG,문승원,18000,70000
4340,2023,SK/SSG,문승원,70000,160000
4341,2022,SK/SSG,문승원,160000,25700
4342,2021,SK/SSG,문승원,25700,25700
4343,2020,SK/SSG,문승원,25700,9000
4344,2019,SK/SSG,문승원,9000,9000
4345,2018,SK/SSG,문승원,9000,4400
4346,2017,SK/SSG,문승원,4400,2900
4347,2016,SK/SSG,문승원,2900,2400
4348,2013,SK/SSG,문승원,2400,2400
4349,2012,SK/SSG,문승원,2400,
4350,2025,HANWHA,문승진,3000,3000
4351,2022,HANWHA,문승진,3000,3000
4352,2021,HANWHA,문승진,3000,
4353,2011,LOTTE,문양식,-,
4354,2008,HANWHA,문용민,2400,2200
4355,2004,HANWHA,문용민,2200,-
4356,2003,HANWHA,문용민,-,
4357,2023,SAMSUNG,문용익,6300,4500
4358,2022,SAMSUNG,문용익,4500,3000
4359,2021,SAMSUNG,문용익,3000,2800
4360,2019,SAMSUNG,문용익,2800,2700
4361,2018,SAMSUNG,문용익,2700,2700
4362,2017,SAMSUNG,문용익,2700,
4363,2025,KT,문용익,5800,6300
4364,2024,KT,문용익,6300,6300
4365,2016,HEROES,문우람,9000,9000
4366,2015,HEROES,문우람,9000,6200
4367,2014,HEROES,문우람,6200,
4368,2024,DOOSAN,문원,3000,3000
4369,2023,DOOSAN,문원,3000,
4370,2013,HEROES,문의서,-,-
4371,2012,HEROES,문의서,-,
4372,2018,KIA,문장은,2700,
4373,2019,HANWHA,문재현,2700,2700
4374,2018,HANWHA,문재현,2700,2700
4375,2015,HANWHA,문재현,2700,
4376,2025,LG,문정빈,3100,3000
4377,2024,LG,문정빈,3000,3000
4378,2022,LG,문정빈,3000,
4379,2018,DOOSAN,문진제,2700,2700
4380,2017,DOOSAN,문진제,2700,2700
4381,2015,DOOSAN,문진제,2700,2400
4382,2014,DOOSAN,문진제,2400,
4383,2021,HEROES,문찬종,3000,2700
4384,2020,HEROES,문찬종,2700,
4385,2025,HANWHA,문현빈,8800,8000
4386,2024,HANWHA,문현빈,8000,3000
4387,2023,HANWHA,문현빈,3000,
4388,2010,KIA,문현정,-,-
4389,2009,KIA,문현정,-,-
4390,2008,KIA,문현정,-,-
4391,2007,KIA,문현정,-,-
4392,2004,KIA,문현정,-,-
4393,2002,KIA,문현정,-,
4394,2012,SAMSUNG,문현정,-,-
4395,2011,SAMSUNG,문현정,-,-
4396,2013,NC,문현정,-,-
4397,2006,DOOSAN,문희성,8000,4700
4398,2005,DOOSAN,문희성,4700,5000
4399,2004,DOOSAN,문희성,5000,3200
4400,2003,DOOSAN,문희성,3200,3200
4401,2002,DOOSAN,문희성,3200,2900
4402,2001,DOOSAN,문희성,2900,
4403,2020,KIA,민경남,2700,
4404,2010,LOTTE,민경수,2400,2000
