Year,Team,Name,Salary,Prev_Salary,is_rookie
2021,LOTTE,정대혁,3000,2700,X
2020,LOTTE,정대혁,2700,NaN,O
2019,HEROES,정대현,4500,12000,X
2016,LOTTE,정대현,12000,32000,X
2016,HEROES,정대현,5500,32000,X
2016,LOTTE,정대현,12000,6300,X
2016,HEROES,정대현,5500,6300,X
2015,LOTTE,정대현,32000,50000,X
2015,KT,정대현,6300,50000,X
2015,LOTTE,정대현,32000,3200,X
2015,KT,정대현,6300,3200,X
2014,LOTTE,정대현,50000,50000,X
2014,KT,정대현,3200,50000,X
2014,LOTTE,정대현,50000,2700,X
2014,KT,정대현,3200,2700,X
2013,LOTTE,정대현,50000,50000,X
2013,DOOSAN,정대현,2700,50000,X
2013,LOTTE,정대현,50000,2700,X
2013,DOOSAN,정대현,2700,2700,X
2012,LOTTE,정대현,50000,50000,X
2012,DOOSAN,정대현,2700,50000,X
2011,LOTTE,정대현,50000,26000,X
2010,SK/SSG,정대현,26000,23000,X
2010,SK/SSG,정대현,26000,2400,X
2009,SK/SSG,정대현,23000,22000,X
2009,DOOSAN,정대현,2400,22000,X
2008,SK/SSG,정대현,22000,20000,X
2007,SK/SSG,정대현,20000,8000,X
2006,SK/SSG,정대현,8000,8000,X
2005,SK/SSG,정대현,8000,7000,X
2004,SK/SSG,정대현,7000,5000,X
2003,SK/SSG,정대현,5000,2900,X
2002,SK/SSG,정대현,2900,2000,X
2001,SK/SSG,정대현,2000,2000,X
2016,HANWHA,정대훈,6100,5100,X
2015,HANWHA,정대훈,5100,4000,X
2014,HANWHA,정대훈,4000,3300,X
2013,HANWHA,정대훈,3300,2700,X
2012,HANWHA,정대훈,2700,2400,X
2011,HANWHA,정대훈,2400,2000,X
2007,HANWHA,정대훈,2000,NaN,O
2017,DOOSAN,정덕현,2700,2700,X
2015,DOOSAN,정덕현,2700,NaN,O
2019,LOTTE,정도웅,2700,NaN,O
2019,HEROES,정동욱,2700,2700,X
2017,HEROES,정동욱,2700,NaN,O
2024,SK/SSG,정동윤,3000,3000,X
2023,SK/SSG,정동윤,3000,3000,X
2022,SK/SSG,정동윤,3000,3000,X
2021,SK/SSG,정동윤,3000,3000,X
2020,SK/SSG,정동윤,3000,2700,X
2017,SK/SSG,정동윤,2700,2700,X
2016,SK/SSG,정동윤,2700,2700,X
2015,SK/SSG,정동윤,2700,NaN,O
2024,HEROES,정동준,3000,NaN,O
2016,KIA,정동현,3000,2700,X
2015,KIA,정동현,2700,NaN,O
2017,SAMSUNG,정두산,2800,2700,X
2015,SAMSUNG,정두산,2700,NaN,O
2019,HANWHA,정문근,2700,2700,X
2017,HANWHA,정문근,2700,NaN,O
2024,HANWHA,정민규,3100,3100,X
2022,HANWHA,정민규,3100,3100,X
2021,HANWHA,정민규,3100,3000,X
2020,HANWHA,정민규,3000,NaN,O
2024,SAMSUNG,정민성,3000,3000,X
2023,SAMSUNG,정민성,3000,NaN,O
2014,SAMSUNG,정민우,2700,NaN,O
2008,HANWHA,정민철,21000,26000,X
2007,HANWHA,정민철,26000,26000,X
2006,HANWHA,정민철,26000,25000,X
2005,HANWHA,정민철,25000,25000,X
2004,HANWHA,정민철,25000,35000,X
2003,HANWHA,정민철,35000,30000,X
2002,HANWHA,정민철,30000,40000,X
2001,HANWHA,정민철,40000,NaN,X
2014,HANWHA,정민혁,2900,3100,X
2013,HANWHA,정민혁,3100,3100,X
2012,HANWHA,정민혁,3100,2600,X
2011,HANWHA,정민혁,2600,2500,X
2010,HANWHA,정민혁,2500,NaN,O
2021,NC,정범모,4700,5000,X
2020,NC,정범모,5000,5500,X
2019,NC,정범모,5500,6800,X
2018,NC,정범모,6800,5500,X
2017,NC,정범모,5500,5500,X
2016,HANWHA,정범모,5500,6000,X
2015,HANWHA,정범모,6000,7000,X
2014,HANWHA,정범모,7000,5300,X
2013,HANWHA,정범모,5300,4100,X
2012,HANWHA,정범모,4100,2600,X
2011,HANWHA,정범모,2600,2400,X
2007,HANWHA,정범모,2400,2200,X
2006,HANWHA,정범모,2200,2000,X
2005,HANWHA,정범모,2000,NaN,O
2013,HEROES,정범수,2400,NaN,O
2018,DOOSAN,정병곤,4000,4500,X
2017,SAMSUNG,정병곤,4500,3500,X
2016,SAMSUNG,정병곤,3500,4000,X
2013,SAMSUNG,정병곤,4000,2700,X
2012,SAMSUNG,정병곤,2700,NaN,O
2009,SK/SSG,정병희,8000,NaN,X
2005,SK/SSG,정병희,1700,1800,X
2004,HANWHA,정병희,1800,3500,X
2003,HANWHA,정병희,3500,5000,X
2002,HANWHA,정병희,5000,2000,X
2001,HANWHA,정병희,2000,NaN,O
2024,LOTTE,정보근,7700,7500,X
2023,LOTTE,정보근,7500,5900,X
2022,LOTTE,정보근,5900,3400,X
2021,LOTTE,정보근,3400,3700,X
2020,LOTTE,정보근,3700,2900,X
2019,LOTTE,정보근,2900,2700,X
2018,LOTTE,정보근,2700,2700,X
2017,LOTTE,정보근,2700,NaN,O
2012,LOTTE,정보명,4800,5000,X
2011,LOTTE,정보명,5000,6000,X
2010,LOTTE,정보명,6000,7500,X
2009,LOTTE,정보명,7500,6500,X
2008,LOTTE,정보명,6500,4500,X
2007,LOTTE,정보명,4500,3000,X
2006,LOTTE,정보명,3000,2000,X
2005,LOTTE,정보명,2000,NaN,O
2016,KIA,정상교,2700,2600,X
2013,KIA,정상교,2600,NaN,O
2019,DOOSAN,정상호,7000,50000,X
2018,LG,정상호,50000,50000,X
2017,LG,정상호,50000,50000,X
2016,LG,정상호,50000,50000,X
2015,LG,정상호,50000,15500,X
2014,SK/SSG,정상호,15500,15500,X
2013,SK/SSG,정상호,15500,13000,X
2012,SK/SSG,정상호,13000,13000,X
2011,SK/SSG,정상호,13000,10000,X
2010,SK/SSG,정상호,10000,11000,X
2009,SK/SSG,정상호,11000,6500,X
2008,SK/SSG,정상호,6500,4000,X
2007,SK/SSG,정상호,4000,2600,X
2006,SK/SSG,정상호,2600,2300,X
2002,SK/SSG,정상호,2300,2300,X
2001,SK/SSG,정상호,2300,NaN,O
2023,SK/SSG,정성곤,3100,5500,X
2022,SK/SSG,정성곤,5500,7500,X
2021,SK/SSG,정성곤,7500,4700,X
2018,KT,정성곤,4700,4700,X
2017,KT,정성곤,4700,3300,X
2016,KT,정성곤,3300,3900,X
2015,KT,정성곤,3900,3900,X
2014,KT,정성곤,3900,NaN,X
2012,NC,정성기,2600,NaN,O
2014,NC,정성민,2700,2400,X
2013,NC,정성민,2400,NaN,O
2002,HANWHA,정성열,1700,1700,X
2001,HANWHA,정성열,1700,NaN,O
2023,LOTTE,정성종,3900,3600,X
2022,LOTTE,정성종,3600,4100,X
2021,LOTTE,정성종,4100,4800,X
2020,LOTTE,정성종,4800,3700,X
2018,LOTTE,정성종,3700,2700,X
2017,LOTTE,정성종,2700,NaN,O
2013,KIA,정성철,2800,NaN,O
2017,KIA,정성훈,10000,30000,X
2017,KIA,정성훈,10000,2700,X
2016,SAMSUNG,정성훈,2700,50000,X
2016,LG,정성훈,30000,50000,X
2015,LG,정성훈,50000,50000,X
2014,LG,정성훈,50000,50000,X
2013,LG,정성훈,50000,50000,X
2012,LG,정성훈,50000,35000,X
2011,LG,정성훈,35000,35000,X
2010,LG,정성훈,35000,NaN,X
2008,LG,정성훈,35000,32000,X
2007,HEROES,정성훈,32000,22000,X
2007,HEROES,정성훈,32000,8400,X
2006,HYUNDAI,정성훈,22000,18000,X
2006,DOOSAN,정성훈,8400,18000,X
2005,HYUNDAI,정성훈,18000,15000,X
2004,HYUNDAI,정성훈,15000,12300,X
2004,HYUNDAI,정성훈,15000,4200,X
2003,HYUNDAI,정성훈,12300,7500,X
2003,DOOSAN,정성훈,4200,7500,X
2003,HYUNDAI,정성훈,12300,2500,X
2003,DOOSAN,정성훈,4200,2500,X
2002,HYUNDAI,정성훈,7500,5000,X
2002,DOOSAN,정성훈,2500,5000,X
2001,KIA,정성훈,5000,4700,X
2001,KIA,정성훈,5000,2600,X
2024,HEROES,정세영,3000,NaN,O
2008,LOTTE,정수근,40000,40000,X
2007,LOTTE,정수근,40000,30000,X
2006,LOTTE,정수근,30000,30000,X
2005,LOTTE,정수근,30000,25000,X
2004,LOTTE,정수근,25000,25000,X
2003,LOTTE,정수근,25000,18000,X
2002,DOOSAN,정수근,18000,21000,X
2001,DOOSAN,정수근,21000,13500,X
2020,SK/SSG,정수민,3600,4200,X
2019,SK/SSG,정수민,4200,4200,X
2018,NC,정수민,4200,4200,X
2017,NC,정수민,4200,3700,X
2016,NC,정수민,3700,2700,X
2015,NC,정수민,2700,NaN,O
2024,DOOSAN,정수빈,60000,60000,X
2023,DOOSAN,정수빈,60000,60000,X
2022,DOOSAN,정수빈,60000,60000,X
2021,DOOSAN,정수빈,60000,60000,X
2020,DOOSAN,정수빈,60000,34000,X
2019,DOOSAN,정수빈,34000,24500,X
2018,DOOSAN,정수빈,24500,28000,X
2017,DOOSAN,정수빈,28000,28000,X
2015,DOOSAN,정수빈,28000,22000,X
2014,DOOSAN,정수빈,22000,13700,X
2013,DOOSAN,정수빈,13700,NaN,X
2012,HEROES,정수성,6000,4200,X
2011,HEROES,정수성,4200,6000,X
2009,HEROES,정수성,6000,6000,X
2008,HEROES,정수성,6000,4700,X
2007,HEROES,정수성,4700,5950,X
2006,HYUNDAI,정수성,5950,7000,X
2005,HYUNDAI,정수성,7000,4000,X
2004,HYUNDAI,정수성,4000,2900,X
2003,HYUNDAI,정수성,2900,2500,X
2002,HYUNDAI,정수성,2500,2300,X
2001,HYUNDAI,정수성,2300,1900,X
2023,HANWHA,정안석,3000,NaN,O
2022,HEROES,정연제,3000,3000,X
2021,HEROES,정연제,3000,3000,X
2020,HEROES,정연제,3000,NaN,O
2017,SK/SSG,정영광,2700,NaN,O
2024,KT,정영웅,3000,NaN,O
2020,SK/SSG,정영일,6500,11000,X
2019,SK/SSG,정영일,11000,3000,X
2018,SK/SSG,정영일,3000,3000,X
2017,SK/SSG,정영일,3000,4000,X
2016,SK/SSG,정영일,4000,2700,X
2015,SK/SSG,정영일,2700,NaN,O
2019,LG,정용운,5000,7000,X
2018,LG,정용운,7000,7500,X
2017,KIA,정용운,7500,3100,X
2016,KIA,정용운,3100,2800,X
2015,KIA,정용운,2800,2500,X
2009,KIA,정용운,2500,2500,X
2008,KIA,정용운,2500,NaN,O
2016,HEROES,정용준,2700,2700,X
2015,HEROES,정용준,2700,2700,X
2014,HEROES,정용준,2700,NaN,O
2023,HANWHA,정우람,10000,50000,X
2022,HANWHA,정우람,50000,80000,X
2021,HANWHA,정우람,80000,80000,X
2020,HANWHA,정우람,80000,80000,X
2019,HANWHA,정우람,80000,80000,X
2018,HANWHA,정우람,80000,120000,X
2017,HANWHA,정우람,120000,120000,X
2016,HANWHA,정우람,120000,120000,X
2015,HANWHA,정우람,120000,40000,X
2014,SK/SSG,정우람,40000,NaN,X
2020,DOOSAN,정우석,3000,2700,X
2019,DOOSAN,정우석,2700,2700,X
2017,DOOSAN,정우석,2700,NaN,O
2022,KT,정우성,3000,NaN,O
2013,SAMSUNG,정우양,2400,NaN,O
2024,LG,정우영,18000,32000,X
2023,LG,정우영,32000,40000,X
2022,LG,정우영,40000,28000,X
2021,LG,정우영,28000,18000,X
2020,LG,정우영,18000,8000,X
2019,LG,정우영,8000,2700,X
2018,LG,정우영,2700,NaN,O
2024,HANWHA,정우주,3000,NaN,O
2024,LOTTE,정우준,3200,3100,X
2023,LOTTE,정우준,3100,3100,X
2021,LOTTE,정우준,3100,3000,X
2020,LOTTE,정우준,3000,NaN,O
2006,KIA,정원,4200,3000,X
2005,KIA,정원,3000,2100,X
2004,KIA,정원,2100,2100,X
2003,KIA,정원,2100,2100,X
2002,KIA,정원,2100,NaN,O
2001,LOTTE,정원욱,2500,3000,X
2022,DOOSAN,정유석,3000,3000,X
2021,DOOSAN,정유석,3000,NaN,O
2014,HANWHA,정유철,2400,NaN,O
2016,HEROES,정윤호,2700,NaN,O
2017,KIA,정윤환,2800,2700,X
2016,KIA,정윤환,2700,NaN,O
2023,HANWHA,정은원,17800,21800,X
2022,HANWHA,정은원,21800,19080,X
2021,HANWHA,정은원,19080,12000,X
2020,HANWHA,정은원,12000,12000,X
2019,HANWHA,정은원,12000,5500,X
2018,HANWHA,정은원,5500,2700,X
2017,HANWHA,정은원,2700,NaN,O
2020,SK/SSG,정의윤,30000,30000,X
2019,SK/SSG,정의윤,30000,30000,X
2018,SK/SSG,정의윤,30000,30000,X
2017,SK/SSG,정의윤,30000,30000,X
2016,SK/SSG,정의윤,30000,12000,X
2015,SK/SSG,정의윤,12000,12000,X
2014,SK/SSG,정의윤,12000,12000,X
2013,LG,정의윤,12000,7200,X
2012,LG,정의윤,7200,5000,X
2011,LG,정의윤,5000,4200,X
2010,LG,정의윤,4200,4200,X
2007,LG,정의윤,4200,3200,X
2006,LG,정의윤,3200,3200,X
2005,LG,정의윤,3200,2000,X
2004,LG,정의윤,2000,NaN,O
2024,HANWHA,정이황,3000,3000,X
2023,HANWHA,정이황,3000,3000,X
2022,HANWHA,정이황,3000,3000,X
2021,HANWHA,정이황,3000,2700,X
2019,HANWHA,정이황,2700,2700,X
2018,HANWHA,정이황,2700,NaN,O
2016,DOOSAN,정인석,2700,NaN,O
2020,HANWHA,정인욱,3000,5000,X
2019,SAMSUNG,정인욱,5000,6700,X
2018,SAMSUNG,정인욱,6700,5700,X
2017,SAMSUNG,정인욱,5700,7200,X
2016,SAMSUNG,정인욱,7200,6000,X
2015,SAMSUNG,정인욱,6000,6000,X
2014,SAMSUNG,정인욱,6000,7000,X
2011,SAMSUNG,정인욱,7000,4000,X
2010,SAMSUNG,정인욱,4000,2400,X
2009,SAMSUNG,정인욱,2400,NaN,O
2014,HEROES,정재복,3500,4500,X
2013,HEROES,정재복,4500,3800,X
2011,LG,정재복,3800,10000,X
2009,LG,정재복,10000,13000,X
2008,LG,정재복,13000,10500,X
2007,LG,정재복,10500,7700,X
2006,LG,정재복,7700,5500,X
2005,LG,정재복,5500,3600,X
2004,LG,정재복,3600,1800,X
2003,LG,정재복,1800,NaN,O
2021,HEROES,정재원,3000,3000,X
2020,HEROES,정재원,3000,2700,X
2019,HEROES,정재원,2700,4000,X
2018,SK/SSG,정재원,4000,4000,X
2017,SK/SSG,정재원,4000,4000,X
2016,HANWHA,정재원,4000,3700,X
2015,HANWHA,정재원,3700,3700,X
2014,HANWHA,정재원,3700,3500,X
2013,HANWHA,정재원,3500,3500,X
2012,HANWHA,정재원,3500,3000,X
2011,HANWHA,정재원,3000,2700,X
2010,HANWHA,정재원,2700,2600,X
2009,HANWHA,정재원,2600,NaN,O
2022,LOTTE,정재환,3000,NaN,O
2015,DOOSAN,정재훈,15000,35000,X
2014,LOTTE,정재훈,35000,35000,X
2013,DOOSAN,정재훈,35000,35000,X
2012,DOOSAN,정재훈,35000,35000,X
2011,DOOSAN,정재훈,35000,20200,X
2010,DOOSAN,정재훈,20200,14000,X
2009,DOOSAN,정재훈,14000,16000,X
2008,DOOSAN,정재훈,16000,17500,X
2007,DOOSAN,정재훈,17500,15000,X
2007,DOOSAN,정재훈,17500,15000,X
2006,DOOSAN,정재훈,15000,10000,X
2006,DOOSAN,정재훈,15000,10000,X
2006,DOOSAN,정재훈,15000,10000,X
2006,DOOSAN,정재훈,15000,10000,X
2005,DOOSAN,정재훈,10000,3800,X
2005,DOOSAN,정재훈,10000,3800,X
2004,DOOSAN,정재훈,3800,1800,X
2003,DOOSAN,정재훈,1800,2000,X
2002,DOOSAN,정재훈,2000,NaN,O
2022,KT,정정우,3000,3000,X
2021,KT,정정우,3000,NaN,O
2007,HEROES,정종수,2000,NaN,O
2015,LOTTE,정종진,2700,NaN,O
2020,KT,정주원,3000,NaN,O
2022,LG,정주현,6500,8000,X
2021,LG,정주현,8000,14000,X
2020,LG,정주현,14000,12500,X
2019,LG,정주현,12500,8000,X
2018,LG,정주현,8000,5000,X
2017,LG,정주현,5000,6000,X
2016,LG,정주현,6000,5000,X
2015,LG,정주현,5000,3200,X
2012,LG,정주현,3200,2800,X
2011,LG,정주현,2800,2600,X
2010,LG,정주현,2600,2400,X
2009,LG,정주현,2400,NaN,O
2021,KT,정주후,3200,3300,X
2020,KT,정주후,3300,3000,X
2019,KT,정주후,3000,3000,X
2017,KT,정주후,3000,2900,X
2016,KT,정주후,2900,2700,X
2015,KT,정주후,2700,2700,X
2014,KT,정주후,2700,NaN,O
2023,KT,정준영,4200,3000,X
2022,KT,정준영,3000,NaN,O
2024,SK/SSG,정준재,7500,3000,X
2023,SK/SSG,정준재,3000,NaN,O
2017,LOTTE,정준혁,2700,NaN,O
2024,LG,정지헌,3500,3000,X
2023,LG,정지헌,3000,NaN,O
2013,NC,정진,2600,NaN,O
2022,NC,정진기,4700,5500,X
2021,NC,정진기,5500,3500,X
2020,NC,정진기,3500,4600,X
2019,SK/SSG,정진기,4600,8200,X
2018,SK/SSG,정진기,8200,6200,X
2017,SK/SSG,정진기,6200,2900,X
2016,SK/SSG,정진기,2900,2500,X
2012,SK/SSG,정진기,2500,2400,X
2011,SK/SSG,정진기,2400,2400,X
2010,SK/SSG,정진기,2400,NaN,O
2023,SAMSUNG,정진수,3200,3100,X
2022,SAMSUNG,정진수,3100,2700,X
2019,SAMSUNG,정진수,2700,NaN,O
2016,DOOSAN,정진철,2700,2700,X
2015,DOOSAN,정진철,2700,2700,X
2014,DOOSAN,정진철,2700,NaN,O
2023,KT,정진호,3000,3000,X
2022,KT,정진호,3000,12000,X
2020,HANWHA,정진호,12000,11300,X
2019,HANWHA,정진호,11300,11300,X
2018,DOOSAN,정진호,11300,8500,X
2017,DOOSAN,정진호,8500,4700,X
2016,DOOSAN,정진호,4700,5200,X
2015,DOOSAN,정진호,5200,3300,X
2014,DOOSAN,정진호,3300,2600,X
2011,DOOSAN,정진호,2600,NaN,O
2023,HEROES,정찬헌,20000,10000,X
2022,HEROES,정찬헌,10000,28000,X
2021,HEROES,정찬헌,28000,20000,X
2020,HEROES,정찬헌,20000,13000,X
2019,LG,정찬헌,13000,17000,X
2018,LG,정찬헌,17000,9500,X
2017,LG,정찬헌,9500,4500,X
2016,LG,정찬헌,4500,5100,X
2015,LG,정찬헌,5100,8500,X
2014,LG,정찬헌,8500,3200,X
2013,LG,정찬헌,3200,2000,X
2007,LG,정찬헌,2000,NaN,O
2024,LOTTE,정철원,12000,16500,X
2023,DOOSAN,정철원,16500,10000,X
2022,DOOSAN,정철원,10000,3000,X
2021,DOOSAN,정철원,3000,2700,X
2017,DOOSAN,정철원,2700,NaN,O
2020,LOTTE,정태승,3200,2800,X
2019,LOTTE,정태승,2800,2800,X
2018,LOTTE,정태승,2800,2700,X
2017,LOTTE,정태승,2700,2700,X
2016,LOTTE,정태승,2700,2500,X
2013,LOTTE,정태승,2500,NaN,O
2024,KIA,정해영,36000,20000,X
2023,KIA,정해영,20000,23000,X
2022,KIA,정해영,23000,17000,X
2021,KIA,정해영,17000,7000,X
2020,KIA,정해영,7000,2700,X
2019,KIA,정해영,2700,NaN,O
2024,KIA,정해원,3100,3100,X
2023,KIA,정해원,3100,3000,X
2022,KIA,정해원,3000,NaN,O
2018,SK/SSG,정혁진,2400,NaN,O
2013,LG,정혁진,2700,NaN,O
2021,NC,정현,4300,3000,X
2020,NC,정현,3000,3000,X
2019,SK/SSG,정현,3000,5300,X
2018,SK/SSG,정현,5300,7800,X
2017,KT,정현,7800,2800,X
2016,KT,정현,2800,2800,X
2013,SAMSUNG,정현,2800,2400,X
2012,SAMSUNG,정현,2400,NaN,O
2022,HEROES,정현민,3000,2700,X
2019,HEROES,정현민,2700,NaN,O
2016,HANWHA,정현석,7500,9500,X
2015,HANWHA,정현석,9500,7000,X
2014,HANWHA,정현석,7000,8000,X
2013,HANWHA,정현석,8000,5000,X
2012,HANWHA,정현석,5000,2800,X
2009,HANWHA,정현석,2800,2200,X
2008,HANWHA,정현석,2200,NaN,O
2024,LOTTE,정현수,4000,3000,X
2023,LOTTE,정현수,3000,NaN,O
2024,SK/SSG,정현승,3000,3000,X
2023,SK/SSG,정현승,3000,NaN,O
2024,HEROES,정현우,3000,NaN,O
2019,DOOSAN,정현욱,2700,2700,X
2018,DOOSAN,정현욱,2700,40000,X
2015,LG,정현욱,40000,40000,X
2014,LG,정현욱,40000,40000,X
2013,LG,정현욱,40000,40000,X
2012,LG,정현욱,40000,25000,X
2011,SAMSUNG,정현욱,25000,21000,X
2010,SAMSUNG,정현욱,21000,17000,X
2009,SAMSUNG,정현욱,17000,13000,X
2008,SAMSUNG,정현욱,13000,6000,X
2007,SAMSUNG,정현욱,6000,5000,X
2006,SAMSUNG,정현욱,5000,5000,X
2003,SAMSUNG,정현욱,5000,3000,X
2002,SAMSUNG,정현욱,3000,2300,X
2001,SAMSUNG,정현욱,2300,NaN,O
2024,NC,정현창,3000,NaN,O
2013,SAMSUNG,정형식,12000,6000,X
2012,SAMSUNG,정형식,6000,4000,X
2011,SAMSUNG,정형식,4000,2900,X
2010,SAMSUNG,정형식,2900,2600,X
2009,SAMSUNG,정형식,2600,NaN,O
2008,SAMSUNG,정홍준,2300,2800,X
2007,SAMSUNG,정홍준,2800,NaN,O
2015,HEROES,정회찬,2700,2700,X
2014,HEROES,정회찬,2700,2400,X
2013,HEROES,정회찬,2400,2400,X
2010,HEROES,정회찬,2400,NaN,O
2024,LOTTE,정훈,20000,30000,X
2023,LOTTE,정훈,30000,30000,X
2022,LOTTE,정훈,30000,55000,X
2021,LOTTE,정훈,55000,10000,X
2020,LOTTE,정훈,10000,6400,X
2019,LOTTE,정훈,6400,8000,X
2018,LOTTE,정훈,8000,10000,X
2017,LOTTE,정훈,10000,15000,X
2016,LOTTE,정훈,15000,21000,X
2015,LOTTE,정훈,21000,14500,X
2014,LOTTE,정훈,14500,8000,X
2013,LOTTE,정훈,8000,4200,X
2012,LOTTE,정훈,4200,3000,X
2011,LOTTE,정훈,3000,2600,X
2010,LOTTE,정훈,2600,NaN,O
2009,HANWHA,정희상,2900,2200,X
2006,HANWHA,정희상,2200,NaN,O
2013,SK/SSG,제춘모,3000,NaN,O
2011,SK/SSG,제춘모,3000,NaN,O
2009,SK/SSG,제춘모,3500,4000,X
2008,SK/SSG,제춘모,4000,5500,X
2004,SK/SSG,제춘모,5500,7000,X
2003,SK/SSG,제춘모,7000,3600,X
2002,SK/SSG,제춘모,3600,NaN,X
2024,DOOSAN,제환유,3000,3000,X
2023,DOOSAN,제환유,3000,3000,X
2022,DOOSAN,제환유,3000,NaN,O
2022,SK/SSG,조강희,3000,NaN,O
2023,LG,조건희,3000,3000,X
2021,LG,조건희,3000,3000,X
2020,LG,조건희,3000,NaN,O
2022,LOTTE,조경민,3000,NaN,O
2020,SAMSUNG,조경원,3000,2700,X
2019,SAMSUNG,조경원,2700,NaN,O
2006,KIA,조경환,9400,11000,X
2005,KIA,조경환,11000,11000,X
2004,SK/SSG,조경환,11000,13000,X
2003,SK/SSG,조경환,13000,11000,X
2002,SK/SSG,조경환,11000,7200,X
2001,SK/SSG,조경환,7200,7200,X
2009,DOOSAN,조규수,2900,5500,X
2004,HANWHA,조규수,5500,6000,X
2003,HANWHA,조규수,6000,5500,X
2002,HANWHA,조규수,5500,5500,X
2001,HANWHA,조규수,5500,4000,X
2004,KIA,조규제,10000,15000,X
2003,KIA,조규제,15000,13000,X
2002,HYUNDAI,조규제,13000,11000,X
2001,SK/SSG,조규제,11000,8000,X
2019,KT,조근종,3300,3000,X
2018,KT,조근종,3000,2900,X
2017,KT,조근종,2900,2700,X
2016,KT,조근종,2700,NaN,O
2024,KT,조대현,4300,3100,X
2024,KIA,조대현,3000,3100,X
2024,KT,조대현,4300,3000,X
2024,KIA,조대현,3000,3000,X
2023,KT,조대현,3100,3100,X
2023,KIA,조대현,3000,3100,X
2022,KT,조대현,3100,3000,X
2021,KT,조대현,3000,3000,X
2020,KT,조대현,3000,2700,X
2017,KT,조대현,2700,NaN,O
2018,HEROES,조덕길,3000,2700,X
2017,HEROES,조덕길,2700,2700,X
2014,HEROES,조덕길,2700,2400,X
2013,HEROES,조덕길,2400,2400,X
2012,HEROES,조덕길,2400,NaN,O
2024,HANWHA,조동욱,4000,3000,X
2023,HANWHA,조동욱,3000,NaN,O
2017,SAMSUNG,조동찬,40000,40000,X
2016,SAMSUNG,조동찬,40000,40000,X
2015,SAMSUNG,조동찬,40000,22000,X
2013,SAMSUNG,조동찬,22000,15000,X
2012,SAMSUNG,조동찬,15000,11000,X
2011,SAMSUNG,조동찬,11000,13500,X
2010,SAMSUNG,조동찬,13500,9500,X
2009,SAMSUNG,조동찬,9500,9000,X
2008,SAMSUNG,조동찬,9000,11000,X
2007,SAMSUNG,조동찬,11000,13000,X
2006,SAMSUNG,조동찬,13000,10000,X
2005,SAMSUNG,조동찬,10000,5400,X
2004,SAMSUNG,조동찬,5400,2700,X
2003,SAMSUNG,조동찬,2700,2200,X
2002,SAMSUNG,조동찬,2200,NaN,O
2016,SK/SSG,조동화,30000,30000,X
2015,SK/SSG,조동화,30000,30000,X
2014,SK/SSG,조동화,30000,12000,X
2013,SK/SSG,조동화,12000,9000,X
2012,SK/SSG,조동화,9000,11000,X
2011,SK/SSG,조동화,11000,11000,X
2010,SK/SSG,조동화,11000,9000,X
2009,SK/SSG,조동화,9000,10500,X
2008,SK/SSG,조동화,10500,7500,X
2007,SK/SSG,조동화,7500,4000,X
2006,SK/SSG,조동화,4000,4500,X
2005,SK/SSG,조동화,4500,2000,X
2004,SK/SSG,조동화,2000,1700,X
2001,SK/SSG,조동화,1700,NaN,O
2021,LOTTE,조무근,3300,3500,X
2018,LOTTE,조무근,3500,5700,X
2017,LOTTE,조무근,5700,5700,X
2016,KT,조무근,5700,8500,X
2015,KT,조무근,8500,2700,X
2014,KT,조무근,2700,NaN,O
2017,NC,조무성,2700,NaN,O
2003,HANWHA,조문기,2000,NaN,O
2022,NC,조민석,3500,3000,X
2021,NC,조민석,3000,NaN,O
2022,SAMSUNG,조민성,3300,3000,X
2021,SAMSUNG,조민성,3000,NaN,O
2002,KIA,조민철,2100,NaN,O
2020,HEROES,조범준,3000,2700,X
2019,HEROES,조범준,2700,NaN,O
2017,HEROES,조병규,2700,NaN,O
2022,KT,조병욱,3300,3400,X
2021,KT,조병욱,3400,4000,X
2020,KT,조병욱,4000,2700,X
2019,KT,조병욱,2700,2700,X
2018,KT,조병욱,2700,2700,X
2016,KT,조병욱,2700,NaN,O
2024,SK/SSG,조병현,13500,3000,X
2023,SK/SSG,조병현,3000,3000,X
2021,SK/SSG,조병현,3000,3000,X
2020,SK/SSG,조병현,3000,NaN,O
2024,KIA,조상우,40000,34000,X
2023,HEROES,조상우,34000,33000,X
2020,HEROES,조상우,33000,20000,X
2019,HEROES,조상우,20000,6000,X
2018,HEROES,조상우,6000,12000,X
2017,HEROES,조상우,12000,15000,X
2016,HEROES,조상우,15000,17000,X
2015,HEROES,조상우,17000,6800,X
2014,HEROES,조상우,6800,2800,X
2013,HEROES,조상우,2800,NaN,O
2022,DOOSAN,조선명,3000,3000,X
2021,LG,조선명,3000,2700,X
2017,LG,조선명,2700,NaN,O
2018,SK/SSG,조성모,2700,2700,X
2015,SK/SSG,조성모,2700,NaN,O
2005,HANWHA,조성민,10110,7600,X
2004,HANWHA,조성민,7600,NaN,X
2014,SK/SSG,조성우,3400,3500,X
2013,SK/SSG,조성우,3500,2400,X
2012,SK/SSG,조성우,2400,NaN,O
2020,HEROES,조성운,4500,3000,X
2019,HEROES,조성운,3000,NaN,O
2013,KIA,조성진,2400,NaN,O
2020,NC,조성현,3000,NaN,O
2013,LOTTE,조성환,20000,20000,X
2012,LOTTE,조성환,20000,20000,X
2011,LOTTE,조성환,20000,18000,X
2010,LOTTE,조성환,18000,13000,X
